id,name,website,email,tax_code,created_by,active_jobs,total_jobs,reason
649824d8-e3f6-4989-98d2-3d570985c7d1,Titan Labs Vietnam,https://www.titan-labs-vietnam.com,contact@titan-labs-vietnam.com,7058602145,CompanySeeder,0,0,synthetic_seed
b3ea7eac-0533-4df5-8796-eee1eb5993cd,Titan Networks,https://www.titan-networks.com,contact@titan-networks.com,4210839490,CompanySeeder,0,0,synthetic_seed
8ba6b317-2490-4748-b142-717ed2350a86,Titan Tech,https://www.titan-tech.com,contact@titan-tech.com,7801332526,CompanySeeder,0,0,synthetic_seed
3abebeef-a49d-43fe-b76e-cc74218a0467,Titan Technologies,https://www.titan-technologies.com,contact@titan-technologies.com,9276709409,CompanySeeder,0,0,synthetic_seed
d0da6cfc-adaf-4eb0-b840-a4102fee836b,Ultra Analytics,https://www.ultra-analytics.com,contact@ultra-analytics.com,5813421723,CompanySeeder,0,0,synthetic_seed
1c968db0-6a2e-4ad1-9dc2-5eb6acc6afc9,Ultra Hub,https://www.ultra-hub.com,contact@ultra-hub.com,1152761138,CompanySeeder,0,0,synthetic_seed
d2a91cc6-0a62-4006-8f97-0946fe66d28e,Ultra Hub Global,https://www.ultra-hub-global.com,contact@ultra-hub-global.com,5305147865,CompanySeeder,0,0,synthetic_seed
7a474bc4-0488-46f5-9fd0-db460f1079be,Ultra Intelligence Global,https://www.ultra-intelligence-global.com,contact@ultra-intelligence-global.com,1241726436,CompanySeeder,0,0,synthetic_seed
572140b0-803d-4860-b77d-52f2e1f50f49,Ultra Solutions,https://www.ultra-solutions.com,contact@ultra-solutions.com,0370382653,CompanySeeder,0,0,synthetic_seed
c93b9c33-e462-4e1d-a916-b450b462d178,Ultra Tech,https://www.ultra-tech.com,contact@ultra-tech.com,6697961567,CompanySeeder,0,0,synthetic_seed
5ea33c14-ab05-46a0-bf59-94483e3ae192,Ultra Tech Global,https://www.ultra-tech-global.com,contact@ultra-tech-global.com,6589305977,CompanySeeder,0,0,synthetic_seed
ad1c3f01-6638-47e2-ae1d-377af593b68f,Vertex Hub,https://www.vertex-hub.com,contact@vertex-hub.com,1465908538,CompanySeeder,0,0,synthetic_seed
4205ee25-1074-40e9-b6ce-8e9fb325027b,Vertex Networks Global,https://www.vertex-networks-global.com,contact@vertex-networks-global.com,2488619307,CompanySeeder,0,0,synthetic_seed
793d8425-cb9d-4ad4-b23f-2026643b98ec,Vertex Soft,https://www.vertex-soft.com,contact@vertex-soft.com,7883655062,CompanySeeder,0,0,synthetic_seed
ce139fef-5232-4298-8859-0645c6cfe5df,Vertex Space,https://www.vertex-space.com,contact@vertex-space.com,9848864573,CompanySeeder,0,0,synthetic_seed
626aefe5-9553-4d4a-b51c-08ea8cb9887c,Vertex Technologies Vietnam,https://www.vertex-technologies-vietnam.com,contact@vertex-technologies-vietnam.com,2771862107,CompanySeeder,0,0,synthetic_seed
94ec93a6-7ace-48db-98c0-fee0991fad2d,Viet Consulting,https://www.viet-consulting.com,contact@viet-consulting.com,5205997283,CompanySeeder,0,0,synthetic_seed
b0c28667-ffee-4e87-bb91-e0a801a19709,Viet Labs,https://www.viet-labs.com,contact@viet-labs.com,1126584409,CompanySeeder,0,0,synthetic_seed
f8a2b0ae-cd5d-4d75-9eee-92d35149cbc6,Viet Labs Global,https://www.viet-labs-global.com,contact@viet-labs-global.com,8939494821,CompanySeeder,0,0,synthetic_seed
3fb3fab0-2479-424d-8e6d-4446c0242478,Viet Soft,https://www.viet-soft.com,contact@viet-soft.com,6425247764,CompanySeeder,0,0,synthetic_seed
4e6b61de-aea0-4fe9-b17e-ae7e56de221e,Viet Software,https://www.viet-software.com,contact@viet-software.com,7645291280,CompanySeeder,0,0,synthetic_seed
8c9e021e-2716-4f0c-b5a5-6694567e6ac1,Viet Systems,https://www.viet-systems.com,contact@viet-systems.com,3540115276,CompanySeeder,0,0,synthetic_seed
665cd702-4ec5-4e46-ae9f-a0b13de4d37a,Viet Works,https://www.viet-works.com,contact@viet-works.com,0421631111,CompanySeeder,0,0,synthetic_seed
e1328bd4-1588-4f11-b08f-74c9ee8aec87,Viet Works Global,https://www.viet-works-global.com,contact@viet-works-global.com,6695389650,CompanySeeder,0,0,synthetic_seed
322fe094-3c9f-414f-81ca-94c0b6d1dde7,Vina Code Vietnam,https://www.vina-code-vietnam.com,contact@vina-code-vietnam.com,1059148335,CompanySeeder,0,0,synthetic_seed
6cbb27d3-c1be-403f-a092-74de6b0098c8,Vina Solutions,https://www.vina-solutions.com,contact@vina-solutions.com,0727615141,CompanySeeder,0,0,synthetic_seed
a2d69e4b-6787-4c86-b9b5-b7e879691a18,Vina Space,https://www.vina-space.com,contact@vina-space.com,9432627058,CompanySeeder,0,0,synthetic_seed
8486e7ff-3efe-44ec-b218-7e4258d22614,Vina Systems Vietnam,https://www.vina-systems-vietnam.com,contact@vina-systems-vietnam.com,6817922328,CompanySeeder,0,0,synthetic_seed
eb142482-0c92-4a31-b98f-7e02caafa104,Vina Tech,https://www.vina-tech.com,contact@vina-tech.com,8890421631,CompanySeeder,0,0,synthetic_seed
b243cf84-4766-4704-93b3-23084a9b7e55,Wave Analytics,https://www.wave-analytics.com,contact@wave-analytics.com,7042476134,CompanySeeder,0,0,synthetic_seed
753f54ed-1116-4be5-a4c9-a7a63449ee8a,Wave Analytics Vietnam,https://www.wave-analytics-vietnam.com,contact@wave-analytics-vietnam.com,7077510626,CompanySeeder,0,0,synthetic_seed
9478a376-0dde-4cba-baea-5fb707acdaf7,Wave Code,https://www.wave-code.com,contact@wave-code.com,4705670904,CompanySeeder,0,0,synthetic_seed
43bda013-1f6d-423a-8be4-d418d164a20e,Wave Intelligence,https://www.wave-intelligence.com,contact@wave-intelligence.com,9085417758,CompanySeeder,0,0,synthetic_seed
bd7eb879-b254-48c9-9039-d0d0d0fad8fd,Wave Software Vietnam,https://www.wave-software-vietnam.com,contact@wave-software-vietnam.com,9836957931,CompanySeeder,0,0,synthetic_seed
b27e9a85-8499-41bd-b9be-62b0af6710db,Wave Space,https://www.wave-space.com,contact@wave-space.com,8319489394,CompanySeeder,0,0,synthetic_seed
ef5e4028-e90a-4c37-90c9-c6af85044b94,Wave Systems Global,https://www.wave-systems-global.com,contact@wave-systems-global.com,7443256885,CompanySeeder,0,0,synthetic_seed
64b2e2c1-47d3-4315-834a-8b476141c037,Wave Works Global,https://www.wave-works-global.com,contact@wave-works-global.com,1660330428,CompanySeeder,0,0,synthetic_seed
61df1c28-f1d9-493c-aef7-86b262be1205,Zenith Hub,https://www.zenith-hub.com,contact@zenith-hub.com,4685424276,CompanySeeder,0,0,synthetic_seed
2cde8fcd-b224-406e-bddc-d0a74569614d,Zenith Labs,https://www.zenith-labs.com,contact@zenith-labs.com,4885681067,CompanySeeder,0,0,synthetic_seed
1aee8d96-4af0-45d0-be4b-adeef63b5288,Zenith Networks,https://www.zenith-networks.com,contact@zenith-networks.com,1698716897,CompanySeeder,0,0,synthetic_seed
7bd422d6-15ff-4696-b61c-5311e8756abd,Zenith Solutions,https://www.zenith-solutions.com,contact@zenith-solutions.com,1889870415,CompanySeeder,0,0,synthetic_seed
5d07a65d-2afe-40f4-9eab-2c083d0eeecf,Zenith Systems,https://www.zenith-systems.com,contact@zenith-systems.com,8509868015,CompanySeeder,0,0,synthetic_seed
